place_id,business_name,first_name,email,phone,address,city,state,rating,review_count,website,track,flaw,niche,quality_score,slug,status,date_found
ChIJ0fiq1FN_ToYRGZMLvu7XTVw,Divinity Master Electrician,,,(817) 725-8319,"400 W Pipeline Rd, Hurst, TX 76053, USA",Euless,TX,3,2,http://divinitymasterelectrician.com/,A,"no_ssl, no_click_to_call",electrician,3,divinity-master-electrician-euless-tx,,2026-05-01
ChIJPWrodgDVTYYRJai8SY-Xyoc,Champion 24 Hour Electrician,,,(817) 766-6214,"5651 Pool Rd, Colleyville, TX 76034, USA",Euless,TX,0,0,http://champion-24hourelectrician.com/,A,"no_ssl, no_click_to_call",electrician,3,champion-24-hour-electrician-euless-tx,,2026-05-01
ChIJTe4LxT-BToYRq7F165zxEjU,Borealis Electrical Repair,,,(817) 952-8850,"13805 FAA Blvd, Fort Worth, TX 76155, USA",Euless,TX,0,0,http://borealiselectricalrepair.com/,A,"no_ssl, no_click_to_call",electrician,3,borealis-electrical-repair-euless-tx,,2026-05-01
ChIJzZmyvH2BToYRIlXM_EqzojE,Compassion Electrical Repair,,,(469) 784-9417,"4352 Hwy 360, Fort Worth, TX 76155, USA",Euless,TX,0,0,http://compassionelectricalrepair.com/,A,"no_ssl, no_click_to_call",electrician,3,compassion-electrical-repair-euless-tx,,2026-05-01
ChIJgVSVdQB5ToYRHUk2Mq1iWQU,District Electrician Service,,,(817) 985-3353,"657 W Hurst Blvd, Hurst, TX 76053, USA",Hurst,TX,0,0,http://districtelectricianservice.com/,A,"no_ssl, no_click_to_call",electrician,3,district-electrician-service-hurst-tx,,2026-05-01
ChIJtx1e2ip5ToYR9YoGk9OkcCM,Rebellion 24 Hour Electrician,,,(817) 693-1327,"815 Precinct Line Rd, Hurst, TX 76053, USA",Hurst,TX,1,1,http://rebellion24hourelectrician.com/,A,"no_ssl, no_click_to_call",electrician,3,rebellion-24-hour-electrician-hurst-tx,,2026-05-01
ChIJV_-QzO95ToYRXQaun5msMkk,River Trails Electrical Services,,,(817) 993-9947,"2957 S Precinct Line Rd, Fort Worth, TX 76118, USA",Hurst,TX,0,0,http://rivertrailselectricalservices.com/,A,"no_ssl, no_click_to_call",electrician,3,river-trails-electrical-services-hurst-tx,,2026-05-01
ChIJj4ntk3V5ToYRQCZcORQmPAw,Humphrey & Associates Inc,,infodallas@teamhumphrey.com,(817) 589-9550,"2650 Handley Ederville Rd, Richland Hills, TX 76118, USA",Hurst,TX,4.2,10,http://teamhumphrey.com/,A,"no_ssl, no_click_to_call",electrician,3,humphrey-associates-inc-hurst-tx,,2026-05-01
ChIJj5xbCQB5ToYR5S5G881GvP0,Credit Electrical Services,,,(817) 873-8604,"8604 Airport Fwy, Hurst, TX 76053, USA",Hurst,TX,0,0,http://creditelectricalservices.com/,A,"no_ssl, no_click_to_call",electrician,3,credit-electrical-services-hurst-tx,,2026-05-01
ChIJn-6UL-tmToYR0ecuyCg1p6I,"Tutor Electrical Service, Inc.",,,(817) 516-0064,"201 Willow Creek Ct, Mansfield, TX 76063, USA",Mansfield,TX,4,36,http://tutorelectric.com/,A,"no_ssl, no_click_to_call",electrician,3,tutor-electrical-service-inc-mansfield-tx,,2026-05-01
ChIJ1a4Gfe1jToYRjZFpopWaNLo,Builders Electric Corporation,,,(817) 478-2249,"1420 S Main St, Mansfield, TX 76063, USA",Mansfield,TX,5,1,http://builders-electric.com/,A,"no_ssl, no_click_to_call",electrician,3,builders-electric-corporation-mansfield-tx,,2026-05-01
ChIJN2qcUq8DaWYR1WQluqYCr5g,Celina Junk Removal,,tim@celinajunkremoval.com,(682) 552-6013,"8110 Rawhide Rd, Celina, TX 75009, USA",McKinney,TX,5,267,http://celinajunkremoval.com/,A,no_ssl,junk removal,4,celina-junk-removal-mckinney-tx,pushed,2026-05-01
ChIJTb49VeIXTIYR1L8nnVn8S4s,CR Superior Services Junk Removal & Fence Repairs,,crsuperiorservices@gmail.com,(469) 728-4700,"5824 Lodgestone Dr, McKinney, TX 75070, USA",McKinney,TX,5,65,http://crjunkremoval.com/,A,no_ssl,junk removal,4,cr-superior-services-junk-removal-fence-repairs-mckinney-tx,pushed,2026-05-01
ChIJcWzhoqE7TIYR-nTa7QQ9xtw,The Dumpster Don Junk/Trash Removal Services,,info@mtouchcs.com,(469) 426-1030,"4141 Driscoll Dr, The Colony, TX 75056, USA",Frisco,TX,4.9,122,https://masterstouchcleaningservices.com/,A,no_click_to_call,junk removal,4,the-dumpster-don-junk-trash-removal-services-frisco-tx,pushed,2026-05-01
ChIJja-uya5LRYYRPMhkJ2hRjnU,S & M Vacuum & Waste Service LTD,,smvacuumandwaste@hot.rr.com,(254) 526-5541,"508 Jackrabbit Flat Rd, Belton, TX 76513, USA",Killeen,TX,5,12,http://www.sandmwaste.com/home,A,no_ssl,junk removal,4,s-m-vacuum-waste-service-ltd-killeen-tx,pushed,2026-05-01
ChIJW5oWzSKPQIYRG0WZCxqhlW8,"Clear Your Junk Removal, Debris & Hauling Services",,,(346) 347-0041,"224 McLemore Dr, Alvin, TX 77511, USA",Pasadena,TX,5,574,http://www.clearyourjunk.com/,A,no_ssl,junk removal,4,clear-your-junk-removal-debris-hauling-services-pasadena-tx,pushed,2026-05-01
ChIJD9MZX9PDwoARvY4eFj8F0Jc,Henry's Junk Removal & Hauling Service,,admin@junkremovalpasadena.com,(626) 755-6080,"1443 E Washington Blvd #222, Pasadena, CA 91104, USA",Pasadena,TX,4.9,71,http://www.junkremovalpasadena.com/,A,no_ssl,junk removal,4,henry-s-junk-removal-hauling-service-pasadena-tx,pushed,2026-05-01
ChIJJZTZJNe9QIYRUIwgQbsNsxc,JJ Power Junk Removal,,,(713) 340-9893,"1403 Hemlock Dr, Pasadena, TX 77502, USA",Pasadena,TX,5,3,https://jjpowerjunkremoval.com/,A,no_click_to_call,junk removal,4,jj-power-junk-removal-pasadena-tx,pushed,2026-05-01
ChIJJSYEOYF-vYwRIVl8QAyF3mA,Mikes Junk Removal,,michaelray@mikesjunkremoval.org,(832) 414-3001,"3987 Underwood Rd, La Porte, TX 77571, USA",Pasadena,TX,5,14,https://www.mikesjunkremoval.org/,A,no_click_to_call,junk removal,4,mikes-junk-removal-pasadena-tx,pushed,2026-05-01
ChIJrZ15a4vzIkER6M9y27ipV7c,StoneBuilt Hauling & Junk Removal,,stonebuilthauling@gmail.com,(480) 204-5333,"214 Fairfield Ave, La Porte, TX 77571, USA",Pasadena,TX,5,5,https://stonebuilthauling.com/,A,no_click_to_call,junk removal,4,stonebuilt-hauling-junk-removal-pasadena-tx,pushed,2026-05-01
ChIJk24IGSbeOQkRI1ehw8AqZ-8,Angel's Junk Removal & Demolition,,,(346) 438-2233,"6811 Richwood Rd, Houston, TX 77087, USA",Pasadena,TX,5,5,https://angelsjunkremoval.lovable.app/,A,no_click_to_call,junk removal,4,angel-s-junk-removal-demolition-pasadena-tx,pushed,2026-05-01
ChIJ495it1phCEARt8YF0e6B4FI,Let It Go Hauling & Junk Solutions,,letitgohauling57@gmail.com,(346) 671-3208,"8802 Hunters Field Ln, La Porte, TX 77571, USA",Pasadena,TX,5,10,https://www.letitgohaulingjunk.com/,A,no_click_to_call,junk removal,4,let-it-go-hauling-junk-solutions-pasadena-tx,pushed,2026-05-01
ChIJAUWpkDUIpwIRVmXEuuPjNfc,Charlie’s Junk Removal,,,(469) 494-7744,"3201 I-30 Suite C2, Mesquite, TX 75150, USA",Mesquite,TX,5,63,http://charliesjunkremoval.net/,A,no_ssl,junk removal,4,charlie-s-junk-removal-mesquite-tx,pushed,2026-05-01
ChIJ95S3Dl21ToYRmAgJzc1-hzU,JUNKDFW,,,(214) 541-2297,"204 E Holly St, Crandall, TX 75114, USA",Mesquite,TX,5,106,http://junkdfw.net/,A,no_ssl,junk removal,4,junkdfw-mesquite-tx,pushed,2026-05-01
ChIJc0wID2LVy4wRnHEWUvpwfd0,Nada Junk Removal And Haul Away,,nadajunkremoval@gmail.com,(972) 520-4675,"203 E Buffalo St, Forney, TX 75126, USA",Mesquite,TX,5,181,https://www.nadajunkremoval.com/,A,no_click_to_call,junk removal,4,nada-junk-removal-and-haul-away-mesquite-tx,pushed,2026-05-01
ChIJDxJdQfa7ToYRBjUPhV0MGvc,"HaulAway Junk Removal Service, LLC",,haulawayjunkremoval@outlook.com,(469) 412-4699,"256 Old Mill Ln, Dallas, TX 75217, USA",Mesquite,TX,5,64,http://haulawayjunk.net/,A,no_ssl,junk removal,4,haulaway-junk-removal-service-llc-mesquite-tx,pushed,2026-05-01
ChIJTbLT0FE0DoUR81wKvK0xEw4,Muscle Up Junk Removal,,jwmuscleup@gmail.com,(469) 704-3450,"Fran St, Seagoville, TX 75159, USA",Mesquite,TX,5,20,http://www.muscleupjunkremoval.com/,A,no_ssl,junk removal,4,muscle-up-junk-removal-mesquite-tx,pushed,2026-05-01
ChIJHTi9cHynToYR2-vu-gGPauc,DFW Junk Removal Services LLC,,,(972) 818-3183,"4214 Modlin St, Mesquite, TX 75150, USA",Mesquite,TX,5,5,https://www.junkremovalservicesdfw.com/,A,no_click_to_call,junk removal,4,dfw-junk-removal-services-llc-mesquite-tx,pushed,2026-05-01
ChIJudrDLlv06UIRc3j0NPx_iCM,Junk Begun - Junk Removal Service,,,(945) 446-6603,"4425 Plano Pkwy Suite 404, Carrollton, TX 75010, USA",Carrollton,TX,4.9,186,http://junkbegun.com/?utm_source=GMB&utm_medium=google_listing&utm_campaign=GMB&utm_id=GMB,A,no_ssl,junk removal,4,junk-begun-junk-removal-service-carrollton-tx,pushed,2026-05-01
ChIJXyYwSkqFToYRg6JGyw-JmDM,Cashing Carz Junk Cars Buyer And Removal,,info@cashingcarz.com,(817) 835-6585,"1024 Alyssa Ln, Carrollton, TX 75006, USA",Carrollton,TX,5,175,http://cashingcarz.com/,A,no_ssl,junk removal,4,cashing-carz-junk-cars-buyer-and-removal-carrollton-tx,pushed,2026-05-01
ChIJ3QNtttMtTIYRLDqmqnHO5iU,"Asap Junk Removal, LLC",,,(682) 220-4277,"1111 Lexington Ave, Flower Mound, TX 75028, USA",Lewisville,TX,5,108,http://asapjunkremoval.com/,A,no_ssl,junk removal,4,asap-junk-removal-llc-lewisville-tx,pushed,2026-05-01
ChIJuwOifvzPom0RB1grA16d_NM,G2G Junk Removal,,,(940) 289-0489,"1966 Chinn Rd, Denton, TX 76207, USA",Denton,TX,5,40,https://www.g2gjunk.com/,A,no_click_to_call,junk removal,4,g2g-junk-removal-denton-tx,pushed,2026-05-01
ChIJ63V637_FTYYR1MVXYY5zOGc,Jb's Junk Removal and Dumpster Rentals,,,(817) 567-2728,"513 Hillside Dr, Justin, TX 76247, USA",Denton,TX,5,153,http://www.jbsjunkremoval.com/,A,no_ssl,junk removal,4,jb-s-junk-removal-and-dumpster-rentals-denton-tx,pushed,2026-05-01
ChIJjxKrkHTNTYYR6c2VK6e4qKo,Bell Hauling and Junk Removal,,,(214) 336-2235,"7001 Justin Rd, Argyle, TX 76226, USA",Denton,TX,5,3,https://bell-hauling.github.io/Web/,A,no_click_to_call,junk removal,4,bell-hauling-and-junk-removal-denton-tx,pushed,2026-05-01
ChIJ67wdpwcfTIYRMyOnI6nCzE0,Goodbye Junk & Scrap Removal,,info@godbyejunkscrap.com,(737) 737-1700,"1222 E Arapaho Rd #342, Richardson, TX 75081, USA",Richardson,TX,5,98,http://www.goodbyejunkscrap.com/,A,no_ssl,junk removal,4,goodbye-junk-scrap-removal-richardson-tx,pushed,2026-05-01
ChIJqbK_bfMjTIYRdR-gN0grxdk,Junk Busters Dallas,,junkbusdfw@gmail.com,(469) 601-7575,"10742 Colewood Ln, Dallas, TX 75243, USA",Richardson,TX,5,80,http://junkbustersdallas.com/,A,no_ssl,junk removal,4,junk-busters-dallas-richardson-tx,,2026-05-01
ChIJ5WFFiW0fTIYRZH71rq4dipI,DFW Clutter Busters,,,(972) 589-9129,"405 N Bowser Rd Suite A06, Richardson, TX 75081, USA",Richardson,TX,5,8,https://www.dfwclutterbusters.com/,A,no_click_to_call,junk removal,4,dfw-clutter-busters-richardson-tx,,2026-05-01
ChIJWXPV_ychTIYRTFAkEVvr0k4,Let It Go Junk Removal,,letitgojunkrml@gmail.com,(214) 468-1630,"1219 Danville Dr, Richardson, TX 75080, USA",Richardson,TX,5,13,http://letitgojunkremoval.net/,A,no_ssl,junk removal,4,let-it-go-junk-removal-richardson-tx,,2026-05-01
ChIJf3hgXFnXTYYRwY5SCDruqFQ,All Needz Junk Removal LLC,,,(817) 513-6910,"#7228, North Richland Hills, TX 76182, USA",Grapevine,TX,5,126,http://allneedzjunkremoval.com/,A,no_ssl,junk removal,4,all-needz-junk-removal-llc-grapevine-tx,,2026-05-01
ChIJYRYpP0e_pqER0o56sFByfY4,Junk Master,,,(866) 738-3311,"2102 Windcastle Dr, Mansfield, TX 76063, USA",Grapevine,TX,5,26,https://calljunkmaster.com/,A,no_click_to_call,junk removal,4,junk-master-grapevine-tx,,2026-05-01
ChIJkfxfzxl-ToYRd71p3bY2U3A,Republic Services Arlington Landfill,,,(817) 354-2300,"800 Mosier Valley Rd, Euless, TX 76040, USA",Euless,TX,3.3,273,https://www.republicservices.com/customer-support/facilities?utm_medium=reputation&utm_source=rslistings,A,no_click_to_call,junk removal,4,republic-services-arlington-landfill-euless-tx,,2026-05-01
ChIJyUgS1efcQGARGW23W6ioZN8,ARMADILLO DISPOSAL,,,(361) 765-7965,"15269 Capstan St, Corpus Christi, TX 78418, USA",Euless,TX,5,105,http://www.armadillodisposal.com/,A,no_ssl,junk removal,4,armadillo-disposal-euless-tx,,2026-05-01
ChIJ7VMMWETXTYYRfK9v5l1zcj8,Bertram's Junk Removal,,jeffdbertram@gmail.com,(817) 812-7503,"7316 Hialeah Cir W, North Richland Hills, TX 76182, USA",Hurst,TX,5,5,https://www.bertramsjunkremoval.com/,A,no_click_to_call,junk removal,4,bertram-s-junk-removal-hurst-tx,,2026-05-01
ChIJx3UN1ynHpSYR-gcV5KOx_M4,Yellow Rose Junk Removal & Hauling,,yellowrosejunk@gmail.com,(214) 402-5501,"426 L Thompson St, Cedar Hill, TX 75104, USA",Mansfield,TX,5,91,http://www.yellowrosejunk.com/,A,no_ssl,junk removal,4,yellow-rose-junk-removal-hauling-mansfield-tx,,2026-05-01
ChIJdyit0y9wp4QRxjq54n_14Jw,Dump and Junk,,info@dumpandjunk.net,(817) 200-4089,"2008 Cains Ln, Mansfield, TX 76063, USA",Mansfield,TX,5,48,https://www.dumpandjunk.net/,A,no_click_to_call,junk removal,4,dump-and-junk-mansfield-tx,,2026-05-01
ChIJ6yOXu8sX6gIRMkunt3-WSkw,JAWS - Junk and Waste Solutions,,jaws@www.junkandwastesolutions.com,(817) 203-4161,"3207 Monties Ln, Arlington, TX 76015, USA",Mansfield,TX,4.9,53,http://www.junkandwastesolutions.com/,A,no_ssl,junk removal,4,jaws-junk-and-waste-solutions-mansfield-tx,,2026-05-01
ChIJsRIPrs0HIyMRVvH76WW0q-k,4 Sons Hauling & Junk Removal,,4sonshauling@gmail.com,(214) 949-9428,"441 Miller Rd, Midlothian, TX 76065, USA",Mansfield,TX,5,26,http://4sonshauling.com/,A,no_ssl,junk removal,4,4-sons-hauling-junk-removal-mansfield-tx,,2026-05-01
ChIJeUakxddlToYRWzWb6zN-jK0,Fast Cash Recycling Center,,,(817) 516-2202,"8100 Mansfield Hwy, Kennedale, TX 76060, USA",Mansfield,TX,3.2,134,https://www.fastcashrecycling.com/,A,outdated_copyright,junk removal,4,fast-cash-recycling-center-mansfield-tx,,2026-05-01
ChIJ6YGv22mYQIYRNcl6a2r9pWY,Best Dumpster Service LLC,,info@bdumpster.com,(713) 640-1490,"2930 Spencer Hwy, Pasadena, TX 77504, USA",Pasadena,TX,3.5,8,http://www.bdumpster.com/,A,no_ssl,junk removal,4,best-dumpster-service-llc-pasadena-tx,,2026-05-01
ChIJpRqVP9UnTIYRDGO1Dg8KZRQ,FILL-N-GO Waste,,,(833) 345-5646,"1500 Capital Dr, Carrollton, TX 75006, USA",Carrollton,TX,4.6,10,http://www.fillngowasteco.com/,A,no_ssl,junk removal,4,fill-n-go-waste-carrollton-tx,,2026-05-01
ChIJtyKpnkrJyY8RgFm8IvFkYCw,Abbott's Haul Off & Transport,,abbottshauloff@yahoo.com,(214) 236-3433,"728 Countryside Dr, Aubrey, TX 76227, USA",Denton,TX,5,488,http://www.abbottshauloff.com/,A,no_ssl,junk removal,4,abbott-s-haul-off-transport-denton-tx,,2026-05-01
ChIJw4J6g90zTIYR3ZgAfZs0SW8,Apex Hauling,,service@apexhauling.com,(940) 284-5555,"852 Silverthorne Trail, Highland Village, TX 75077, USA",Denton,TX,3.7,6,http://www.dallastrashremoval.com/,A,no_ssl,junk removal,4,apex-hauling-denton-tx,,2026-05-01
ChIJt6YCzAENTIYRsvYL2gRjV1E,380 McKinney C & D Landfill,,,(469) 591-1380,"2540 E University Dr, McKinney, TX 75069, USA",McKinney,TX,3.2,84,http://www.mckinneylandfill.com/,A,no_ssl,junk removal,4,380-mckinney-c-d-landfill-mckinney-tx,,2026-05-01
ChIJw0JWlZgIbQgRrKD6b2-f4Lc,Rip n' Drop,,,(214) 241-6937,"22010 Flanagan Cir, Frisco, TX 75036, USA",Frisco,TX,5,1,https://www.ripndrop.com/,A,no_click_to_call,junk removal,4,rip-n-drop-frisco-tx,,2026-05-01
ChIJP2tyY0tLRYYRIpf8XP4ZA0M,Barbie's Bins LLC,,,(254) 334-1533,"4100 E Veterans Memorial Blvd, Killeen, TX 76543, USA",Killeen,TX,4.9,15,http://www.barbiesbins.com/,A,no_ssl,junk removal,4,barbie-s-bins-llc-killeen-tx,,2026-05-01
ChIJD9rsq4ZLRYYR9bXlJCR520k,Big Up Dumpsters,,info@bigupdumpsters.com,(254) 452-5272,"1711 Dubroc Dr #2, Killeen, TX 76541, USA",Killeen,TX,5,14,https://bigupdumpsters.com/killeen-tx/,A,no_click_to_call,junk removal,4,big-up-dumpsters-killeen-tx,,2026-05-01
ChIJq4rHnKqYQIYRYOrbLbg0c7k,WM - Greenshadow Landfill,,,(281) 542-6433,"710 Jana Ln, Pasadena, TX 77503, USA",Pasadena,TX,3.4,28,https://www.wm.com/us/en/location/tx/pasadena/trash-pickup-pasadena-tx?utm_source=gmb&utm_medium=organic&utm_campaign=S00497,A,no_click_to_call,junk removal,4,wm-greenshadow-landfill-pasadena-tx,,2026-05-01
ChIJ-cqKOqeM6WoRbeDkjcAyPnE,Dallas Strong Industrial & Asset Recovery,,,(469) 850-2810,"4400 State Hwy 121 #300-1218, Lewisville, TX 75056, USA",Carrollton,TX,5,38,https://www.dallasstrongjunkremoval.com/,A,no_click_to_call,junk removal,4,dallas-strong-industrial-asset-recovery-carrollton-tx,,2026-05-01
ChIJjfJjpDsuTIYRJHuaUSJv19U,Republic Services Lewisville Landfill,,,(972) 829-2628,"801 E College St, Lewisville, TX 75057, USA",Lewisville,TX,1.9,84,https://www.republicservices.com/customer-support/facilities?utm_medium=reputation&utm_source=rslistings,A,no_click_to_call,junk removal,4,republic-services-lewisville-landfill-lewisville-tx,,2026-05-01
ChIJ3_WPrLwvTIYRXERV6lfKQhg,Republic Services Landfill,,,(972) 316-0789,"580 Huffines Blvd, Lewisville, TX 75056, USA",Lewisville,TX,2.7,74,https://www.republicservices.com/customer-support/facilities?utm_medium=reputation&utm_source=rslistings,A,no_click_to_call,junk removal,4,republic-services-landfill-lewisville-tx,,2026-05-01
ChIJcQlOsMUtTIYR9EaJtys3ge0,Clean Edge Tree Service & Removal,,info@mysite.com,(972) 689-5102,"405 State Hwy 121 BYP a250, Lewisville, TX 75067, USA",Lewisville,TX,4.9,147,http://www.cleanedgetrees.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=10283184887700421717,A,no_ssl,junk removal,4,clean-edge-tree-service-removal-lewisville-tx,,2026-05-01
ChIJU_7wMDA1TIYRkw6i0GzT8jE,Green Garbology,,service@greengarbology.com,(888) 546-1299,"621 S Mayhill Rd, Denton, TX 76208, USA",Denton,TX,4.5,25,http://www.greengarbology.com/?utm_source=gbp,A,no_ssl,junk removal,4,green-garbology-denton-tx,,2026-05-01
ChIJYaytTlHLTYYRbX-kuZO4zd8,"Clean Edge Tree Service & Removal, LLC",,,(940) 783-7023,"608 E Hickory St Suite 128, Denton, TX 76205, USA",Denton,TX,5,554,http://www.cleanedgetreesdenton.com/,A,no_ssl,junk removal,4,clean-edge-tree-service-removal-llc-denton-tx,,2026-05-01
ChIJd1xiZGI1TIYRhgUU_aUN8sY,City of Denton- Home Chemical Collection,,,(940) 349-8700,"1527 S Mayhill Rd Suite 300, Denton, TX 76208, USA",Denton,TX,3.6,5,http://www.cityofdenton.com/,A,no_ssl,junk removal,4,city-of-denton-home-chemical-collection-denton-tx,,2026-05-01
ChIJKfZ27e6dToYRd-tNFDILWKo,Scrap-It,,bookings@scrap-it.com,(214) 654-0233,"12801 N Central Expy Suite 1675, Dallas, TX 75243, USA",Richardson,TX,3.8,10,https://scrap-it.com/,A,no_click_to_call,junk removal,4,scrap-it-richardson-tx,,2026-05-01
ChIJJc5aARPVTYYRm53XOybiajU,The Texan Dumpster,,,(682) 651-7744,"1452 Hughes Rd #200, Grapevine, TX 76051, USA",Grapevine,TX,5,1,http://www.thetexandumpster.com/grapevine/,A,no_ssl,junk removal,4,the-texan-dumpster-grapevine-tx,,2026-05-01
ChIJ2y57nBIrTIYRx7AJwdXKtPg,Scoop It - Pet Waste Removal,,service@scoopit.com,(817) 941-4222,"2451 W Grapevine Mills Cir #137, Grapevine, TX 76051, USA",Grapevine,TX,5,66,https://www.scoopit.com/,A,no_click_to_call,junk removal,4,scoop-it-pet-waste-removal-grapevine-tx,,2026-05-01
ChIJ9zAhuKN_ToYRzs4TKqTuyZE,Scoop It - Pet Waste Removal,,service@scoopit.com,(817) 941-4222,"313 Harwood Rd Suite 207, Bedford, TX 76021, USA",Euless,TX,0,0,https://www.scoopit.com/,A,no_click_to_call,junk removal,4,scoop-it-pet-waste-removal-euless-tx,,2026-05-01
ChIJSWNL1ZB_ToYRu_VDAE6J93k,mender,,,(844) 373-4823,"1301 Texas Star Pkwy, Euless, TX 76040, USA",Euless,TX,5,5,https://www.withmender.com/,A,no_click_to_call,junk removal,4,mender-euless-tx,,2026-05-01
ChIJPyE6Pfh5ToYRRJz5zA5_YS0,Republic Services,,,(817) 332-7301,"6100 Elliott Reeder Rd, Fort Worth, TX 76117, USA",Euless,TX,3,66,https://www.republicservices.com/customer-support/facilities?utm_medium=reputation&utm_source=rslistings,A,no_click_to_call,junk removal,4,republic-services-euless-tx,,2026-05-01
ChIJQ6XQ7O5_ToYRUyy4jcuJofY,Jay's Lawn Service,,jay@jayslawnservicedfw.com,(817) 662-9028,"1001 W Euless Blvd Suite 410-D, Euless, TX 76040, USA",Euless,TX,4.9,63,http://jayslawnservicedfw.com/,A,no_ssl,junk removal,4,jay-s-lawn-service-euless-tx,,2026-05-01
ChIJAQAAADyfToYRrcF1wtJlaPA,Dalworth Restoration,,,(214) 833-5053,"12750 S Pipeline Rd W #2a, Euless, TX 76040, USA",Euless,TX,4.6,327,http://www.dalworthrestoration.com/,A,no_ssl,junk removal,4,dalworth-restoration-euless-tx,,2026-05-01
ChIJE2IhHpawd0gRzuBKOCKJfhM,Bedford Waste Removals,,info@bedfordwasteremoval.co.uk,07780 968363,"146 Milton Rd, Clapham, Bedford MK41 6AR, UK",Bedford,TX,5,133,http://www.bedfordwasteremovals.co.uk/,A,no_ssl,junk removal,4,bedford-waste-removals-bedford-tx,,2026-05-01
ChIJhWZI0Od_ToYR0047VVRj4s4,Dumpster DFW,,sales@dumpsterdfw.com,(817) 293-9093,"2046 Bedford Rd Suite A, Bedford, TX 76021, USA",Bedford,TX,5,15,http://dumpsterdfw.com/,A,no_ssl,junk removal,4,dumpster-dfw-bedford-tx,,2026-05-01
ChIJ4XaryOGHToYROhp4nAZz9SE,Republic Services,,,(817) 317-2000,"1212 Harrison Ave, Arlington, TX 76011, USA",Bedford,TX,2.6,69,https://www.republicservices.com/customer-support/facilities?utm_medium=reputation&utm_source=rslistings,A,no_click_to_call,junk removal,4,republic-services-bedford-tx,,2026-05-01
ChIJPX7n0hx_ToYRaKZ_VIcLPE4,Wise Tree Care,,wisetreecare@gmail.com,(817) 318-8733,"1600 Airport Fwy, Bedford, TX 76022, USA",Bedford,TX,4.9,176,http://www.wisetreecare.com/,A,no_ssl,junk removal,4,wise-tree-care-bedford-tx,,2026-05-01
ChIJ0Up-OwWfMCARcWySzZkfCRQ,City BioClean,,dispatch@citybioclean.com,(214) 380-2509,"700 NE Loop 820 Suite 217, Hurst, TX 76053, USA",Hurst,TX,5,105,http://www.citybioclean.com/,A,no_ssl,junk removal,4,city-bioclean-hurst-tx,,2026-05-01
ChIJLSo2o8w_ToYRH-Ya6dMu7Oo,Sundance Disposal | Trash & Recycling - Business & Residential,,,(817) 476-0699,"7321 State Hwy 171 Suite D, Godley, TX 76044, USA",Mansfield,TX,4.8,109,http://www.sundancedisposal.com/,A,no_ssl,junk removal,4,sundance-disposal-trash-recycling-business-residential-mansf,,2026-05-01
ChIJ9RZ3N5qHKAkRfKH4p7DuD9E,Texas Safe Pest Solutions,,texassafepest@gmail.com,(972) 672-5848,"940 Nightingale Dr, Allen, TX 75013, USA",McKinney,TX,5,235,http://texassafepest.com/,A,no_ssl,pest control,4,texas-safe-pest-solutions-mckinney-tx,,2026-05-01
ChIJyy9pL7gTTIYRRAjJgeBigZI,The Pest Shop - Pest Control and DIY Products,,,(214) 842-8423,"1751 N Central Expy Ste. 500, McKinney, TX 75070, USA",McKinney,TX,5,100,http://www.pestshop.com/,A,no_ssl,pest control,4,the-pest-shop-pest-control-and-diy-products-mckinney-tx,,2026-05-01
ChIJMX0H5-HVawgRjjDya1MBXwM,A Bug Guy Pest Services,,admin@abugguy.net,(972) 974-3712,"805 Beeville Ct, McKinney, TX 75071, USA",McKinney,TX,5,21,https://www.abugguy.net/,A,no_click_to_call,pest control,4,a-bug-guy-pest-services-mckinney-tx,,2026-05-01
ChIJpSVGkdptTIYRxR1khsf8PZk,Top Turf Lawn Care and Pest Management,,,(817) 752-9638,"855 E Cottage Hill Pkwy, McKinney, TX 75071, USA",McKinney,TX,4.9,276,https://www.topturf.net/tx/dallas-fort-worth-lawn-care-services-01,A,no_click_to_call,pest control,4,top-turf-lawn-care-and-pest-management-mckinney-tx,,2026-05-01
ChIJRwvya909TIYRL2PelnVoxuA,Ephlora Pest Solutions - Frisco,,sales@ephlora.com,(214) 663-9996,"8745 Gary Burns Dr Suite 160-147, Frisco, TX 75034, USA",Frisco,TX,5,149,http://www.ephlora.com/,A,no_ssl,pest control,4,ephlora-pest-solutions-frisco-frisco-tx,,2026-05-01
ChIJC2bonzEjTIYRWmY8yM7sclU,Green and Safe Pest Control,,,(817) 993-0024,"3300 Dallas Pkwy, Plano, TX 75093, USA",Frisco,TX,5,22,https://greenandsafepestcontrol.com/dallas-pest-control,A,outdated_copyright,pest control,4,green-and-safe-pest-control-frisco-tx,,2026-05-01
ChIJtd5r9VNJRYYRqApsfa_Ksy0,"Affordable Termite & Pest Control, LLC",,txpestpro@gmail.com,(254) 368-1206,"413 W Veterans Memorial Blvd, Killeen, TX 76541, USA",Killeen,TX,4.6,74,http://affordablepestpro.com/,A,no_ssl,pest control,4,affordable-termite-pest-control-llc-killeen-tx,,2026-05-01
ChIJATT2scqhQIYRMh3M4jbbPbs,Stephen Terry Services,,info@stephenterry.com,(713) 477-0047,"7407 Spencer Hwy Suite 110, Pasadena, TX 77505, USA",Pasadena,TX,5,294,https://www.stephenterry.com/,A,no_click_to_call,pest control,4,stephen-terry-services-pasadena-tx,,2026-05-01
